Id,Label,DisplayName,Gender,ProfileURL,ClusteringCoefficient,Triangles
donkmedia.bsky.social,donkmedia,Donkoclock's Official Alt,male,https://bsky.app/profile/donkmedia.bsky.social,0,0
steplively.bsky.social,steplively,Three capybaras in a trenchcoat,female,https://bsky.app/profile/steplively.bsky.social,0,0
blogforiowa.bsky.social,blogforiowa,Blog for Iowa,female,https://bsky.app/profile/blogforiowa.bsky.social,0,0
kleiny.bsky.social,kleiny,Kleiny,male,https://bsky.app/profile/kleiny.bsky.social,0,0
kurtnielsenkcrock.bsky.social,kurtnielsenkcrock,,female,https://bsky.app/profile/kurtnielsenkcrock.bsky.social,0,0
algo4ever.bsky.social,algo4ever,Algo,male,https://bsky.app/profile/algo4ever.bsky.social,0,0
aerobrad.bsky.social,aerobrad,AeroBrad,male,https://bsky.app/profile/aerobrad.bsky.social,1,1
stateofbleu.bsky.social,stateofbleu,,female,https://bsky.app/profile/stateofbleu.bsky.social,0,0
mortenc.bsky.social,mortenc,Morten ðŸ‡©ðŸ‡°,female,https://bsky.app/profile/mortenc.bsky.social,0,0
joannybarrows.bsky.social,joannybarrows,Dr. Joanny Barrows ðŸŒŠðŸ’™ðŸŒˆðŸ³ï¸â€ðŸŒˆ ,male,https://bsky.app/profile/joannybarrows.bsky.social,0,0
olesandra.bsky.social,olesandra,olesandraAnastasia,male,https://bsky.app/profile/olesandra.bsky.social,0,0
sarahroserose.bsky.social,sarahroserose,Sarah â„ï¸,male,https://bsky.app/profile/sarahroserose.bsky.social,0,0
thehottesthub.bsky.social,thehottesthub,,male,https://bsky.app/profile/thehottesthub.bsky.social,0,0
sophiawalls.bsky.social,sophiawalls,Sophia Walls,male,https://bsky.app/profile/sophiawalls.bsky.social,0,0
koolkaryn.bsky.social,koolkaryn,Kool Karyn,female,https://bsky.app/profile/koolkaryn.bsky.social,0,0
smconnors8337.bsky.social,smconnors8337,Liam Neesonâ€™s Inner Monologue,female,https://bsky.app/profile/smconnors8337.bsky.social,0,0
thebigbadwolfe.bsky.social,thebigbadwolfe,Bigbadwolfe,male,https://bsky.app/profile/thebigbadwolfe.bsky.social,0,0
emmiej4.bsky.social,emmiej4,,male,https://bsky.app/profile/emmiej4.bsky.social,0,0
surftiva.bsky.social,surftiva,Marcus,unknown,https://bsky.app/profile/surftiva.bsky.social,0,0
drestandsupbskyso.bsky.social,drestandsupbskyso,Dre ðŸŒµâ™ Arizona Suburban Woman,female,https://bsky.app/profile/drestandsupbskyso.bsky.social,0,0
earthbound420.bsky.social,earthbound420,,unknown,https://bsky.app/profile/earthbound420.bsky.social,1,1
omgpodcast22.bsky.social,omgpodcast22,@omgpodcast22,male,https://bsky.app/profile/omgpodcast22.bsky.social,0,0
marlisse.bsky.social,marlisse,Marlisse B,male,https://bsky.app/profile/marlisse.bsky.social,0,0
poofer.bsky.social,poofer,Ruth,male,https://bsky.app/profile/poofer.bsky.social,0,0
flodemfisher.bsky.social,flodemfisher,Ghost,female,https://bsky.app/profile/flodemfisher.bsky.social,0,0
hofmeyer.bsky.social,hofmeyer,Stefan Hofmeyer,female,https://bsky.app/profile/hofmeyer.bsky.social,0,0
theskyisnotblue.bsky.social,theskyisnotblue,âš«ï¸ðŸ¦â€â¬› ðŸ‡¬ðŸ‡ªðŸ‡ºðŸ‡¦ðŸ‡ªðŸ‡º,female,https://bsky.app/profile/theskyisnotblue.bsky.social,0,0
6115569.bsky.social,6115569,,female,https://bsky.app/profile/6115569.bsky.social,0,0
suewho82.bsky.social,suewho82,SueBeeWho?,female,https://bsky.app/profile/suewho82.bsky.social,0,0
stow1991.bsky.social,stow1991,,female,https://bsky.app/profile/stow1991.bsky.social,0,0
nashvillez.bsky.social,nashvillez,nashvillez,male,https://bsky.app/profile/nashvillez.bsky.social,0,0
mystiquartz.bsky.social,mystiquartz,,male,https://bsky.app/profile/mystiquartz.bsky.social,1,1
maestramarney.bsky.social,maestramarney,Just Me Marney,male,https://bsky.app/profile/maestramarney.bsky.social,0,0
boyer-speaks.bsky.social,boyer-speaks,Boyer Speaks,unknown,https://bsky.app/profile/boyer-speaks.bsky.social,0,0
athx1138.bsky.social,athx1138,Happy Letâ€™s End the Billionaire Class Holidays!!!,male,https://bsky.app/profile/athx1138.bsky.social,0,0
yvettebonnet.bsky.social,yvettebonnet,Yvette,male,https://bsky.app/profile/yvettebonnet.bsky.social,0,0
zeddeee.bsky.social,zeddeee,Zara Zee,male,https://bsky.app/profile/zeddeee.bsky.social,0,0
mandymanilow.bsky.social,mandymanilow,Mandy ðŸ’™,male,https://bsky.app/profile/mandymanilow.bsky.social,0,0
qohearts.bsky.social,qohearts,Annie,female,https://bsky.app/profile/qohearts.bsky.social,1,1
kindchris.bsky.social,kindchris,,male,https://bsky.app/profile/kindchris.bsky.social,0,0
veeham60.bsky.social,veeham60,Veeham60,male,https://bsky.app/profile/veeham60.bsky.social,0,0
sadx3.bsky.social,sadx3,SadX3,male,https://bsky.app/profile/sadx3.bsky.social,0,0
musicandnature.bsky.social,musicandnature,Music&Nature,male,https://bsky.app/profile/musicandnature.bsky.social,0,0
aungard.bsky.social,aungard,ðŸŒŠAntiAnocracyAnyaðŸŒŠ,male,https://bsky.app/profile/aungard.bsky.social,0,0
leslieg428.bsky.social,leslieg428,,male,https://bsky.app/profile/leslieg428.bsky.social,0,0
drakoantisocial.bsky.social,drakoantisocial,Drako J. Chacon,female,https://bsky.app/profile/drakoantisocial.bsky.social,0,0
shanarosenberg.bsky.social,shanarosenberg,Shana Rosenberg,male,https://bsky.app/profile/shanarosenberg.bsky.social,0,0
pennywill.bsky.social,pennywill,Penny Willingham,female,https://bsky.app/profile/pennywill.bsky.social,0,0
sbh08mae.bsky.social,sbh08mae,Maggie,male,https://bsky.app/profile/sbh08mae.bsky.social,0,0
bannerite.bsky.social,bannerite,Pat Fuller,male,https://bsky.app/profile/bannerite.bsky.social,0,0
jackiefreedom.bsky.social,jackiefreedom,,male,https://bsky.app/profile/jackiefreedom.bsky.social,0,0
kanekavi.bsky.social,kanekavi,Polly Kane ðŸ‡ºðŸ‡³ðŸ’ƒðŸ»ðŸ‡ºðŸ‡³,male,https://bsky.app/profile/kanekavi.bsky.social,0,0
lindapatch.bsky.social,lindapatch,Linda Patch ðŸ’™ðŸŒŠðŸ¶,male,https://bsky.app/profile/lindapatch.bsky.social,0,0
chcowgirl.bsky.social,chcowgirl,C Hanna,male,https://bsky.app/profile/chcowgirl.bsky.social,0,0
sueinrockville.bsky.social,sueinrockville,Sue in Rockville ðŸ’™ðŸ¦‹ðŸ’™ðŸ¦‹ðŸ’™ðŸ¦‹,male,https://bsky.app/profile/sueinrockville.bsky.social,0,0
ianceltic.bsky.social,ianceltic,Ian Daily Report â˜˜ï¸â˜˜ï¸â˜˜ï¸,male,https://bsky.app/profile/ianceltic.bsky.social,0,0
cessejames.bsky.social,cessejames,Francesca James,male,https://bsky.app/profile/cessejames.bsky.social,0,0
blackraven30.bsky.social,blackraven30,Blackraven,male,https://bsky.app/profile/blackraven30.bsky.social,0,0
quintinevans.bsky.social,quintinevans,Quintin Evans,male,https://bsky.app/profile/quintinevans.bsky.social,0,0
lilac115.bsky.social,lilac115,Dianne #FBPE ðŸ˜‰,,https://bsky.app/profile/lilac115.bsky.social,0,0
emmawellspring.bsky.social,emmawellspring,Emma Wellspring,male,https://bsky.app/profile/emmawellspring.bsky.social,0,0
notredame52.bsky.social,notredame52,,female,https://bsky.app/profile/notredame52.bsky.social,0,0
bagaof4.bsky.social,bagaof4,Bagaof4,male,https://bsky.app/profile/bagaof4.bsky.social,0,0
americabettera.bsky.social,americabettera,A Better America Inc.,male,https://bsky.app/profile/americabettera.bsky.social,0,0
19d5thcav.bsky.social,19d5thcav,,,https://bsky.app/profile/19d5thcav.bsky.social,0,0
yhtommy.xyz,yhtommy.xyz,tommy,female,https://bsky.app/profile/yhtommy.xyz,0,0
harrb2.bsky.social,harrb2,Brian H,male,https://bsky.app/profile/harrb2.bsky.social,0,0
bluerichierich.bsky.social,bluerichierich,The One And Only Richie ðŸ³ï¸â€ðŸŒˆðŸ‡ºðŸ‡¸,female,https://bsky.app/profile/bluerichierich.bsky.social,0,0
twitterrefugee58.bsky.social,twitterrefugee58,Michael B.,male,https://bsky.app/profile/twitterrefugee58.bsky.social,0,0
kuyoume.bsky.social,kuyoume,ð™šðŸ§¸à¾€à½² ð™†ÍœÍ¡ð™ªÍœÍ¡ð™®ÍœÍ¡ð™¤ÍœÍ¡ð™ªÍœÍ¡ð™¢ÍœÍ¡ð™žÍœÍ¡ â‹†ð“¶á´¹â›¨â˜¤.Â°ðŸ¦‹à¼˜â‹†Â°Ë–ð“¢à½»à½´â™¡ Ö´à»‹ ð“€±â‚ð“ˆð“€®â™—ð“€²â™ªà¾€à½²ð“ƒ°à¸¸ðŸƒœð“…ƒðŸƒœ,male,https://bsky.app/profile/kuyoume.bsky.social,0,0
ambermerenda.bsky.social,ambermerenda,Amber,female,https://bsky.app/profile/ambermerenda.bsky.social,0,0
thorlabby.bsky.social,thorlabby,,female,https://bsky.app/profile/thorlabby.bsky.social,0,0
cookievb.bsky.social,cookievb,,male,https://bsky.app/profile/cookievb.bsky.social,0,0
jpgianfortune.bsky.social,jpgianfortune,Johnny G,unknown,https://bsky.app/profile/jpgianfortune.bsky.social,0,0
therealkimmymm.bsky.social,therealkimmymm,Radical Right Resister,male,https://bsky.app/profile/therealkimmymm.bsky.social,0,0
roswellboutique.bsky.social,roswellboutique,Roswell Boutique ðŸ‘½,male,https://bsky.app/profile/roswellboutique.bsky.social,0,0
auntiepho.bsky.social,auntiepho,"Auntie Pho, MD ðŸ²ðŸ¥¢ ðŸ«˜",male,https://bsky.app/profile/auntiepho.bsky.social,0,0
awalcott.bsky.social,awalcott,Akeba Walcott ðŸ’™,unknown,https://bsky.app/profile/awalcott.bsky.social,0,0
jimdjimp1959.bsky.social,jimdjimp1959,"I'm Jim, Trump is a POS Traitor",male,https://bsky.app/profile/jimdjimp1959.bsky.social,0,0
jprobert.bsky.social,jprobert,JP ðŸ’™,,https://bsky.app/profile/jprobert.bsky.social,0,0
beevisual.com,beevisual.com,Michele Walker,male,https://bsky.app/profile/beevisual.com,0,0
chellemabelle420.bsky.social,chellemabelle420,Chelle,unknown,https://bsky.app/profile/chellemabelle420.bsky.social,0,0
justsomedude57.bsky.social,justsomedude57,Don,female,https://bsky.app/profile/justsomedude57.bsky.social,0,0
jjfroggy.bsky.social,jjfroggy,JJ,female,https://bsky.app/profile/jjfroggy.bsky.social,0,0
electronicgogo.bsky.social,electronicgogo,electronicgogo,male,https://bsky.app/profile/electronicgogo.bsky.social,0,0
newjeffct.bsky.social,newjeffct,Jeff (NewJeffCT on Twitter),female,https://bsky.app/profile/newjeffct.bsky.social,0,0
sara-21.bsky.social,sara-21,Sara,,https://bsky.app/profile/sara-21.bsky.social,0,0
vellaney.bsky.social,vellaney,Vellaney,male,https://bsky.app/profile/vellaney.bsky.social,0,0
alicedavis353686.bsky.social,alicedavis353686,,unknown,https://bsky.app/profile/alicedavis353686.bsky.social,0,0
andreadevon.bsky.social,andreadevon,Andrea Devon,unknown,https://bsky.app/profile/andreadevon.bsky.social,0,0
blueskyy6.bsky.social,blueskyy6,BlueSkyyðŸ’™,unknown,https://bsky.app/profile/blueskyy6.bsky.social,0,0
gapedsrn.bsky.social,gapedsrn,ATL Chick Mom,female,https://bsky.app/profile/gapedsrn.bsky.social,0,0
603td.bsky.social,603td,603Lola ðŸ¶ðŸ—³ï¸ðŸ’™ðŸŒŠ ðŸ‡ºðŸ‡¸ðŸ³ï¸â€ðŸŒˆðŸ³ï¸â€âš§ï¸ðŸ‘ ðŸ™‹ðŸ»ðŸ‘©ðŸ»â€âš–ï¸,male,https://bsky.app/profile/603td.bsky.social,0,0
hynek-maneuver.bsky.social,hynek-maneuver,Martian ðŸªðŸŒ€ðŸŒŠ,male,https://bsky.app/profile/hynek-maneuver.bsky.social,0,0
karenbeaulieu.bsky.social,karenbeaulieu,Karen,female,https://bsky.app/profile/karenbeaulieu.bsky.social,0,0
xilke.bsky.social,xilke,ðŸ’™Xilke the Toxic-HunterðŸ’™,female,https://bsky.app/profile/xilke.bsky.social,0,0
scott-conway.bsky.social,scott-conway,Scott Conway,female,https://bsky.app/profile/scott-conway.bsky.social,0,0
azangela.bsky.social,azangela,WokeinArizona,male,https://bsky.app/profile/azangela.bsky.social,0,0
peaceplez.bsky.social,peaceplez,,male,https://bsky.app/profile/peaceplez.bsky.social,0,0
chrishdchris.bsky.social,chrishdchris,Mr.MuthafuckinChris,male,https://bsky.app/profile/chrishdchris.bsky.social,0,0
mhlevinson.bsky.social,mhlevinson,BlueDot,female,https://bsky.app/profile/mhlevinson.bsky.social,0,0
gsicojr.bsky.social,gsicojr,Gary,female,https://bsky.app/profile/gsicojr.bsky.social,0,0
rhuarhii.bsky.social,rhuarhii,Rhuarhii,male,https://bsky.app/profile/rhuarhii.bsky.social,0,0
fantom19.bsky.social,fantom19,,female,https://bsky.app/profile/fantom19.bsky.social,0,0
dewilda.bsky.social,dewilda,,male,https://bsky.app/profile/dewilda.bsky.social,0,0
kipopp.bsky.social,kipopp,Kip Opperman,male,https://bsky.app/profile/kipopp.bsky.social,0,0
snowdogfl.bsky.social,snowdogfl,Snow Dog FL,female,https://bsky.app/profile/snowdogfl.bsky.social,0,0
lifelongtennisfan.bsky.social,lifelongtennisfan,,female,https://bsky.app/profile/lifelongtennisfan.bsky.social,0,0
j01337471.bsky.social,j01337471,,male,https://bsky.app/profile/j01337471.bsky.social,0,0
happycamper843.bsky.social,happycamper843,,male,https://bsky.app/profile/happycamper843.bsky.social,0,0
fetish666.bsky.social,fetish666,Ruthlesse Addams,male,https://bsky.app/profile/fetish666.bsky.social,0,0
maybeornot2be.bsky.social,maybeornot2be,Michelle,male,https://bsky.app/profile/maybeornot2be.bsky.social,0,0
tonyjoyce.bsky.social,tonyjoyce,,male,https://bsky.app/profile/tonyjoyce.bsky.social,0,0
paulocalvo.bsky.social,paulocalvo,Paulo Calvo,unknown,https://bsky.app/profile/paulocalvo.bsky.social,0,0
ath72947.bsky.social,ath72947,,unknown,https://bsky.app/profile/ath72947.bsky.social,0,0
waporefugee.bsky.social,waporefugee,PenToPaper,unknown,https://bsky.app/profile/waporefugee.bsky.social,0,0
ssmarkus.bsky.social,ssmarkus,Sã€½arkus ,female,https://bsky.app/profile/ssmarkus.bsky.social,0,0
lovescoowater.bsky.social,lovescoowater,Phillipâ¤ï¸ðŸ§¡ðŸ’›ðŸ’šðŸ’™ðŸ’œ,female,https://bsky.app/profile/lovescoowater.bsky.social,0,0
feistywiddershins.bsky.social,feistywiddershins,Jennifer,male,https://bsky.app/profile/feistywiddershins.bsky.social,0,0
paprikamist.bsky.social,paprikamist,,male,https://bsky.app/profile/paprikamist.bsky.social,0,0
katiej007.bsky.social,katiej007,,unknown,https://bsky.app/profile/katiej007.bsky.social,0,0
mxhrad.bsky.social,mxhrad,mxhrad,female,https://bsky.app/profile/mxhrad.bsky.social,0,0
photomage.bsky.social,photomage,Garen Taranis,unknown,https://bsky.app/profile/photomage.bsky.social,0,0
malcovich.bsky.social,malcovich,Malcolm,male,https://bsky.app/profile/malcovich.bsky.social,0,0
clemisan.bsky.social,clemisan,clemisan,male,https://bsky.app/profile/clemisan.bsky.social,0,0
carmenreads.bsky.social,carmenreads,,male,https://bsky.app/profile/carmenreads.bsky.social,0,0
saablover.bsky.social,saablover,Allen,female,https://bsky.app/profile/saablover.bsky.social,0,0
redbonefan.bsky.social,redbonefan,,female,https://bsky.app/profile/redbonefan.bsky.social,0,0
mark-lecarde.bsky.social,mark-lecarde,Mark Lecarde,female,https://bsky.app/profile/mark-lecarde.bsky.social,0,0
boadette.bsky.social,boadette,Barb Boadle,female,https://bsky.app/profile/boadette.bsky.social,0,0
btrevino.bsky.social,btrevino,,female,https://bsky.app/profile/btrevino.bsky.social,0,0
debrahannowoll.bsky.social,debrahannowoll,DEBORAH ANN WOLL,female,https://bsky.app/profile/debrahannowoll.bsky.social,0,0
nataliehb.bsky.social,nataliehb,Nataliehb,male,https://bsky.app/profile/nataliehb.bsky.social,0,0
omegaman66.bsky.social,omegaman66,,male,https://bsky.app/profile/omegaman66.bsky.social,0,0
nevetsboy.bsky.social,nevetsboy,ðŸŽ…ðŸ» Nevets the Red-Haired ReindeerðŸ¦Œ,male,https://bsky.app/profile/nevetsboy.bsky.social,0,0
twomeyville.bsky.social,twomeyville,,unknown,https://bsky.app/profile/twomeyville.bsky.social,0,0
azerov87.bsky.social,azerov87,,male,https://bsky.app/profile/azerov87.bsky.social,0,0
jimsimmons.bsky.social,jimsimmons,Jim ðŸ¦‹,male,https://bsky.app/profile/jimsimmons.bsky.social,0,0
turnbasedcarl.bsky.social,turnbasedcarl,Turn Based Carl,male,https://bsky.app/profile/turnbasedcarl.bsky.social,0,0
hopsandbarley.bsky.social,hopsandbarley,,male,https://bsky.app/profile/hopsandbarley.bsky.social,0,0
rikules.bsky.social,rikules,,female,https://bsky.app/profile/rikules.bsky.social,0,0
wasistmein.bsky.social,wasistmein,,male,https://bsky.app/profile/wasistmein.bsky.social,0,0
daedalustux.bsky.social,daedalustux,Christopher Fowler  ðŸ‡¦ðŸ‡ºðŸ´ó §ó ¢ó ·ó ¬ó ³ó ¿ðŸ‡ªðŸ‡ºðŸ‡ºðŸ‡¦,male,https://bsky.app/profile/daedalustux.bsky.social,0,0
wayseif.bsky.social,wayseif,,male,https://bsky.app/profile/wayseif.bsky.social,0,0
grandmawholifts.bsky.social,grandmawholifts,,male,https://bsky.app/profile/grandmawholifts.bsky.social,0,0
bewareofthephog.bsky.social,bewareofthephog,,male,https://bsky.app/profile/bewareofthephog.bsky.social,0,0
susanconstance.bsky.social,susanconstance,,male,https://bsky.app/profile/susanconstance.bsky.social,0,0
jxandere.bsky.social,jxandere,Joshua Calm Down,female,https://bsky.app/profile/jxandere.bsky.social,0,0
rikihl.bsky.social,rikihl,,male,https://bsky.app/profile/rikihl.bsky.social,0,0
xelaneb.bsky.social,xelaneb,,female,https://bsky.app/profile/xelaneb.bsky.social,0,0
razorii.bsky.social,razorii,Raz'Orii ðŸ‡ºðŸ‡²,male,https://bsky.app/profile/razorii.bsky.social,0.001939693,11
ajboelen.bsky.social,ajboelen,Nicknamed Belushi,male,https://bsky.app/profile/ajboelen.bsky.social,0,0
schlimazel5000.bsky.social,schlimazel5000,,male,https://bsky.app/profile/schlimazel5000.bsky.social,0,0
beanieharper.bsky.social,beanieharper,,male,https://bsky.app/profile/beanieharper.bsky.social,0,0
philameena.bsky.social,philameena,,male,https://bsky.app/profile/philameena.bsky.social,0,0
markwelch.bsky.social,markwelch,Mark Welch,male,https://bsky.app/profile/markwelch.bsky.social,0,0
markp123.bsky.social,markp123,,male,https://bsky.app/profile/markp123.bsky.social,0,0
natalinaofchaos.bsky.social,natalinaofchaos,Natalina,male,https://bsky.app/profile/natalinaofchaos.bsky.social,0,0
101us.bsky.social,101us,,male,https://bsky.app/profile/101us.bsky.social,0,0
hawkeyeiowa.bsky.social,hawkeyeiowa,Kevin,male,https://bsky.app/profile/hawkeyeiowa.bsky.social,0,0
teeleewalls.bsky.social,teeleewalls,Tom Walls,male,https://bsky.app/profile/teeleewalls.bsky.social,0,0
rogerlsmith.net,rogerlsmith.net,Roger L. Smith,,https://bsky.app/profile/rogerlsmith.net,0,0
miketodd007.bsky.social,miketodd007,,male,https://bsky.app/profile/miketodd007.bsky.social,0,0
frankri92249714.bsky.social,frankri92249714,Not Liam Nissan,female,https://bsky.app/profile/frankri92249714.bsky.social,0,0
jenxperth.bsky.social,jenxperth,JenX_Perth,male,https://bsky.app/profile/jenxperth.bsky.social,0,0
grittybear.bsky.social,grittybear,,male,https://bsky.app/profile/grittybear.bsky.social,0,0
joebeekent.bsky.social,joebeekent,,,https://bsky.app/profile/joebeekent.bsky.social,0,0
evendan.bsky.social,evendan,Even Dan,female,https://bsky.app/profile/evendan.bsky.social,0,0
jmpstudios.bsky.social,jmpstudios,,male,https://bsky.app/profile/jmpstudios.bsky.social,0,0
nightswimmer.bsky.social,nightswimmer,Night Swimmer,female,https://bsky.app/profile/nightswimmer.bsky.social,0,0
firedowser.bsky.social,firedowser,John Shemay ðŸ‡¨ðŸ‡¦,male,https://bsky.app/profile/firedowser.bsky.social,0,0
tealover9.bsky.social,tealover9,Tealover9,male,https://bsky.app/profile/tealover9.bsky.social,0,0
ego-001.bsky.social,ego-001,Ego,female,https://bsky.app/profile/ego-001.bsky.social,0,0
sammackrill.bsky.social,sammackrill,Sam Mackrill,female,https://bsky.app/profile/sammackrill.bsky.social,0,0
thosl.bsky.social,thosl,"ThosL_E, Germany",female,https://bsky.app/profile/thosl.bsky.social,0,0
